cmc_id,symbol,name,sector,peak_mcap,last_mcap,n_months,first_m,last_m,dl_chain,map_via,chain_dex_30d,mat_ratio,rung,rung_reason
34619,VANA,Vana,Chain;AI/Big Data;Layer-1,476966999.4200704,41820886.17963763,18,2024-12-31,2026-05-31,Vana,gecko,9279.0,0.00022187478190067373,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
8037,VANRY,Vanar Chain,NFT;Layer-1;Metaverse,345362758.1868651,11710250.25434148,25,2024-03-31,2026-03-31,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
3846,VBK,VeriBlock,,17185211.02089363,5813476.57685347,18,2019-06-30,2020-12-31,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
519,VC,VirtualCoin,Dexs;Lending;NFT Marketplace,6565630.07688081,347598.35347782,9,2017-03-31,2018-02-28,VinuChain,symbol,6082.0,0.0174972060113285,R1,DeFiLlama chain DEX non-degenerate (30d vol/mcap=0.0175>= 0.01)
3607,VEST,VestChain,Smart Contract Platform,302062126.1242928,13823928.98960919,26,2019-03-31,2021-06-30,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
3077,VET,VeChain,IoT;Layer-1;RWA;Smart Contract Platform,12932497609.025549,522566247.404972,93,2018-08-31,2026-05-31,VeChain,cmcId,217752.0,0.0004166974064653839,GAP-R2,"degenerate/unmapped on DeFiLlama; Rung-2 Artemis Settlement Volume is the theoretically-correct source but is PAID-ONLY (Lite tier = Terminal/Sheets only, no REST API). Rung-3 native full-history infeasible. -> material coverage GAP pending human decision"
470,VIA,Viacoin,,103956672.8184492,1054465.6750776,74,2015-08-31,2022-10-31,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
2570,VIC,Viction,,267019565.5788548,16070791.76784433,91,2018-04-30,2025-10-31,Viction,cmcId,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
3845,VIDT,VIDT Datalink,AI/Big Data;NFT;Gaming;Interoperability;IoT;Smart Contract Platform,72892669.75157084,30972084.70860715,27,2020-08-31,2022-11-30,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
1511,VIDZ,PureVidz,,1067686.76300797,73767.39740579,17,2017-01-31,2020-11-30,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
3063,VITAE,Vitae,Payments,122320749.33793122,13426475.82187742,32,2018-10-31,2021-07-31,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
1368,VLT,Veltor,,1066887.00316787,6643.11212342,14,2017-01-31,2020-11-30,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
1486,VLTC,Vault Coin,,220788.94397647,9398.05826217,13,2017-02-28,2018-02-28,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
375,VOOT,VootCoin,,513676.50546007,319192.2698239,20,2015-08-31,2017-03-31,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
3816,VRA,Verasity,AI/Big Data;NFT;Gaming;Metaverse;Payments,386199320.6527311,24795398.11094899,45,2021-10-31,2025-11-30,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
323,VRC,VeriCoin,,40175764.19407439,1497037.00281242,61,2015-08-31,2020-11-30,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
1387,VRM,VeriumReserve,,10675394.28936731,576638.0299301,35,2016-09-30,2020-11-30,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
5049,VRSC,VerusCoin,Identity;Interoperability;Privacy;Zero Knowledge,479448728.7830808,479448728.7830808,3,2024-09-30,2024-11-30,Verus,cmcId,0.0,0.0,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
3704,VSYS,v.systems,Smart Contract Platform,435603480.5539125,6852981.68474791,39,2019-06-30,2023-02-28,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
520,VTA,Virtacoin,,20134120.79339262,6888715.40271249,26,2015-08-31,2018-02-28,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
99,VTC,Vertcoin,Payments;Privacy,282360024.3846773,3996051.01586862,97,2015-08-31,2023-10-31,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
3012,VTHO,VeThor Token,Layer-1,639378631.4869559,51809960.11945505,70,2020-07-31,2026-05-31,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
766,VTR,vTorrent,,7144468.79917666,1725947.01175729,21,2016-10-31,2018-06-30,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
2606,WAN,Wanchain,Interoperability;Layer-1;Privacy,870090934.2175477,11961448.2380241,96,2018-04-30,2026-04-30,Wanchain,cmcId,3212648.0,0.2685835306955016,R1,DeFiLlama chain DEX non-degenerate (30d vol/mcap=0.2686>= 0.01)
2300,WAXP,WAX,NFT;Gaming;Layer-1;Metaverse;Payments,1262392605.120046,28070501.07340091,102,2017-12-31,2026-05-31,Wax,cmcId,2738.0,9.754011846245517e-05,GAP-R2,"degenerate/unmapped on DeFiLlama; Rung-2 Artemis Settlement Volume is the theoretically-correct source but is PAID-ONLY (Lite tier = Terminal/Sheets only, no REST API). Rung-3 native full-history infeasible. -> material coverage GAP pending human decision"
831,WBB,Wild Beast Block,,4742671.52296248,3463.47948429,27,2015-11-30,2020-11-30,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
16,WDC,WorldCoin,,23006687.37684846,750346.25347614,35,2015-08-31,2018-08-31,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
7548,WEMIX,WEMIX,NFT;Gaming;Layer-1;Metaverse,2057420560.4301307,127027761.14132832,56,2021-10-31,2026-05-31,WEMIX3.0,cmcId,,,GAP-R2,"degenerate/unmapped on DeFiLlama; Rung-2 Artemis Settlement Volume is the theoretically-correct source but is PAID-ONLY (Lite tier = Terminal/Sheets only, no REST API). Rung-3 native full-history infeasible. -> material coverage GAP pending human decision"
1779,WGR,Wagerr,,94536318.89820091,7622054.42327316,49,2017-07-31,2021-07-31,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
1609,XAS,Asch,,116016849.73774531,93342074.04409444,44,2017-04-30,2021-11-30,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
293,XBC,Bitcoin Plus,Payments,13951493.19592981,812941.18592518,44,2016-09-30,2020-11-30,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
9258,XCH,Chia,Layer-1;RWA,434293524.68501705,33746291.72344477,58,2021-08-31,2026-05-31,Chia,cmcId,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
501,XCN,Cryptonite,Lending,16299844.27023762,139061.23902584,41,2015-08-31,2020-11-30,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
18679,XCN,Onyxcoin,Lending;Layer-1,2951960816.8959184,172700037.91373497,50,2022-04-30,2026-05-31,,,,,GAP-R2,"degenerate/unmapped on DeFiLlama; Rung-2 Artemis Settlement Volume is the theoretically-correct source but is PAID-ONLY (Lite tier = Terminal/Sheets only, no REST API). Rung-3 native full-history infeasible. -> material coverage GAP pending human decision"
132,XCP,Counterparty,,112966905.66179454,15486070.19854512,98,2015-08-31,2025-02-28,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
2634,XDC,XDC Network,Layer-1;RWA;Smart Contract Platform,1605939548.3679838,693576985.2748853,73,2020-05-31,2026-05-31,XDC,cmcId,8987870.0,0.01295872007119417,R1,DeFiLlama chain DEX non-degenerate (30d vol/mcap=0.0130>= 0.01)
405,XDN,DigitalNote,Interoperability;Payments;Privacy,189259438.73701143,7388359.17895599,71,2015-08-31,2021-07-31,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
10791,XEC,eCash,Layer-1,4607331703.062821,138033138.4207145,58,2021-08-31,2026-05-31,,,,,GAP-R2,"degenerate/unmapped on DeFiLlama; Rung-2 Artemis Settlement Volume is the theoretically-correct source but is PAID-ONLY (Lite tier = Terminal/Sheets only, no REST API). Rung-3 native full-history infeasible. -> material coverage GAP pending human decision"
1244,XHI,HiCoin,,4269553.84494747,870396.17374909,37,2016-05-31,2020-11-30,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
512,XLM,Stellar,DEX;Payments;RWA;Smart Contract Platform,15763342531.828522,8718428857.769115,130,2015-08-31,2026-05-31,Stellar,cmcId,121524742.0,0.013938835079408554,R1,DeFiLlama chain DEX non-degenerate (30d vol/mcap=0.0139>= 0.01)
629,XMG,Magi,,10030596.14343823,622249.46868687,38,2015-08-31,2018-09-30,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
328,XMR,Monero,Layer-1;Payments;Privacy,8557259608.159793,6773460284.828587,130,2015-08-31,2026-05-31,,,,,GAP-R2,"degenerate/unmapped on DeFiLlama; Rung-2 Artemis Settlement Volume is the theoretically-correct source but is PAID-ONLY (Lite tier = Terminal/Sheets only, no REST API). Rung-3 native full-history infeasible. -> material coverage GAP pending human decision"
182,XMY,Myriad,,29484407.09909233,6734734.64684812,67,2015-08-31,2021-07-31,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
1567,XNO,Nano,DAG;Layer-1;Payments,2885869971.170907,58726099.13795946,111,2017-03-31,2026-05-31,,,,,GAP-R2,"degenerate/unmapped on DeFiLlama; Rung-2 Artemis Settlement Volume is the theoretically-correct source but is PAID-ONLY (Lite tier = Terminal/Sheets only, no REST API). Rung-3 native full-history infeasible. -> material coverage GAP pending human decision"
1367,XP,Experience Points,,359611074.89008576,1174211.014571,22,2017-12-31,2019-09-30,Xphere,symbol,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
874,XPB,Pebblecoin,,749499.17643681,196332.53856258,5,2016-04-30,2016-08-31,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
36645,XPL,Plasma,Chain;Layer-1;Payments,1828594218.040338,160219846.79200745,9,2025-09-30,2026-05-31,Plasma,symbol,267714584.0,1.6709202346669259,R1,DeFiLlama chain DEX non-degenerate (30d vol/mcap=1.6709>= 0.01)
42,XPM,Primecoin,,85192967.06629735,1690957.86887299,57,2015-08-31,2020-11-30,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
764,XPY,PayCoin,,690378.29617468,35315.56466737,30,2015-08-31,2020-11-30,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
978,XRA,Ratecoin,,656687.68257915,72100.672399,33,2015-08-31,2020-11-30,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
3839,XRC,Bitcoin Rhodium,Payments,17696747.98158894,3826828.11345932,16,2019-08-31,2020-12-31,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
11948,XRD,Radix,Layer-1,1033883927.6452416,14509337.11118307,42,2022-12-31,2026-05-31,Radix,cmcId,643018.0,0.044317531191993186,R1,DeFiLlama chain DEX non-degenerate (30d vol/mcap=0.0443>= 0.01)
52,XRP,XRP,Payments,179417924118.0844,82512382705.24333,130,2015-08-31,2026-05-31,XRPL,cmcId,191049878.0,0.002315408569432325,GAP-R2,"degenerate/unmapped on DeFiLlama; Rung-2 Artemis Settlement Volume is the theoretically-correct source but is PAID-ONLY (Lite tier = Terminal/Sheets only, no REST API). Rung-3 native full-history infeasible. -> material coverage GAP pending human decision"
2144,XSH,SHIELD,,54794785.0075283,100683.21343981,21,2017-12-31,2020-11-30,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
277,XSI,StabilityShares,,2156865.05178701,222060.35323468,17,2015-08-31,2017-01-31,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
2633,XSN,Stakenet,,50638972.47796459,12546422.11042498,43,2018-06-30,2021-12-31,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
448,XST,Stealth,Payments;Privacy,27218347.73931228,9075852.6436941,65,2015-08-31,2021-02-28,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
1391,XTO,Tao,,16357670.73955636,4748829.62821888,23,2016-09-30,2018-11-30,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
2011,XTZ,Tezos,Chain;NFT;Layer-1;Privacy;Smart Contract Platform,5470400929.26765,355807925.298432,95,2018-07-31,2026-05-31,Tezos,cmcId,15973.0,4.489219847085399e-05,GAP-R2,"degenerate/unmapped on DeFiLlama; Rung-2 Artemis Settlement Volume is the theoretically-correct source but is PAID-ONLY (Lite tier = Terminal/Sheets only, no REST API). Rung-3 native full-history infeasible. -> material coverage GAP pending human decision"
836,XVC,Vcash,,20655504.24847084,6908017.78090791,31,2015-08-31,2018-02-28,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
693,XVG,Verge,Payments;Privacy,3208728455.0648108,54621906.25936148,130,2015-08-31,2026-05-31,,,,,GAP-R2,"degenerate/unmapped on DeFiLlama; Rung-2 Artemis Settlement Volume is the theoretically-correct source but is PAID-ONLY (Lite tier = Terminal/Sheets only, no REST API). Rung-3 native full-history infeasible. -> material coverage GAP pending human decision"
268,XWC,WhiteCoin,Interoperability,1234558039.1761394,12771359.93052285,108,2015-08-31,2025-02-28,,,,,GAP-R2,"degenerate/unmapped on DeFiLlama; Rung-2 Artemis Settlement Volume is the theoretically-correct source but is PAID-ONLY (Lite tier = Terminal/Sheets only, no REST API). Rung-3 native full-history infeasible. -> material coverage GAP pending human decision"
17,YAC,Yacoin,,217534.97934649,217534.97934649,29,2015-08-31,2017-12-31,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
1156,YOC,Yocoin,,7051882.37954193,193243.21016943,48,2016-01-31,2020-11-30,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
4691,ZANO,Zano,Layer-1;Payments;Privacy,205601767.3179129,152653942.1507287,9,2025-08-31,2026-05-31,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
516,ZCC,ZcCoin,,7253330.72845831,604221.06401927,27,2015-08-31,2017-10-31,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
1447,ZCL,ZClassic,Zero Knowledge,375106051.83420193,3963160.67353362,46,2016-11-30,2021-01-31,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
1437,ZEC,Zcash,Layer-1;Payments;Privacy;Zero Knowledge,9474833834.269709,9474833834.269709,116,2016-10-31,2026-05-31,Zcash,cmcId,,,GAP-R2,"degenerate/unmapped on DeFiLlama; Rung-2 Artemis Settlement Volume is the theoretically-correct source but is PAID-ONLY (Lite tier = Terminal/Sheets only, no REST API). Rung-3 native full-history infeasible. -> material coverage GAP pending human decision"
181,ZEIT,Zeitcoin,,7170967.33022252,330206.14835584,39,2015-08-31,2019-02-28,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
1698,ZEN,Horizen,Dexs;Services;Payments;Privacy;Smart Contract Platform;Zero Knowledge,1374323576.6901164,106960836.14257991,108,2017-06-30,2026-05-31,Horizen EON,symbol,,,GAP-R2,"degenerate/unmapped on DeFiLlama; Rung-2 Artemis Settlement Volume is the theoretically-correct source but is PAID-ONLY (Lite tier = Terminal/Sheets only, no REST API). Rung-3 native full-history infeasible. -> material coverage GAP pending human decision"
1629,ZENI,Zennies,,3464828.45742219,196433.2988799,13,2017-04-30,2020-11-30,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
56,ZET,Zetacoin,,7747950.19888475,281519.13728251,41,2015-08-31,2019-08-31,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
21259,ZETA,ZetaChain,Chain;AI/Big Data;Interoperability;Layer-1;Smart Contract Platform,530994411.0521723,73182874.9382429,28,2024-02-29,2026-05-31,ZetaChain,cmcId,55531.0,0.000758797738499084,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
9260,ZIG,ZIGChain,AI/Big Data;Layer-1,228722406.7536378,73932479.07127428,23,2024-07-31,2026-05-31,ZIGChain,cmcId,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
2469,ZIL,Zilliqa,Gaming;Metaverse;Payments;Smart Contract Platform,2305485660.145955,75998935.22484256,101,2018-01-31,2026-05-31,Zilliqa,cmcId,0.0,0.0,GAP-R2,"degenerate/unmapped on DeFiLlama; Rung-2 Artemis Settlement Volume is the theoretically-correct source but is PAID-ONLY (Lite tier = Terminal/Sheets only, no REST API). Rung-3 native full-history infeasible. -> material coverage GAP pending human decision"
4003,ZNN,Zenon,Layer-1,353547659.1462134,9154499.70394255,26,2021-10-31,2024-01-31,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
835,ZRC,ZiftrCOIN,Canonical Bridge,101298.64730188,7234.80028806,19,2015-08-31,2017-02-28,Zircuit,symbol,18.0,0.002487974689461217,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
4762,ZVC,ZVCHAIN,,19664582.53629621,2441497.03658745,4,2020-03-31,2020-09-30,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
4951,ZYN,Zynecoin,,49545145.84157776,38568962.33595974,32,2020-08-31,2024-04-30,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
3626,rBTC,Bitcoin on Rootstock,,289465649.40664905,215241403.81046307,22,2023-06-30,2026-05-31,Rootstock,cmcId,18350916.0,0.08525736998147168,R1,DeFiLlama chain DEX non-degenerate (30d vol/mcap=0.0853>= 0.01)
32591,sSOL,Solayer SOL,,376753918.1398893,12063615.30375025,9,2025-01-31,2026-04-30,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
27568,slisBNB,Lista Staked BNB,,1095495155.7327096,644304181.4933348,10,2025-01-31,2026-05-31,,,,,GAP-R2,"degenerate/unmapped on DeFiLlama; Rung-2 Artemis Settlement Volume is the theoretically-correct source but is PAID-ONLY (Lite tier = Terminal/Sheets only, no REST API). Rung-3 native full-history infeasible. -> material coverage GAP pending human decision"
1320,ARDR,Ardor,,1718412421.7140558,36104416.73489968,116,2016-10-31,2026-05-31,,,,,GAP-R2,"degenerate/unmapped on DeFiLlama; Rung-2 Artemis Settlement Volume is the theoretically-correct source but is PAID-ONLY (Lite tier = Terminal/Sheets only, no REST API). Rung-3 native full-history infeasible. -> material coverage GAP pending human decision"
2585,CENNZ,CENNZnet,,294240323.25346184,18113302.63799682,76,2018-04-30,2024-11-30,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
28932,DYM,Dymension,Chain;Modular Blockchain,863144713.0825945,12259792.24332026,26,2024-02-29,2026-03-31,Dymension,cmcId,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
2405,IOST,IOST,IoT,1133567187.1568215,34651354.75863237,101,2018-01-31,2026-05-31,,,,,GAP-R2,"degenerate/unmapped on DeFiLlama; Rung-2 Artemis Settlement Volume is the theoretically-correct source but is PAID-ONLY (Lite tier = Terminal/Sheets only, no REST API). Rung-3 native full-history infeasible. -> material coverage GAP pending human decision"
5034,KSM,Kusama,Liquid Staking,4213546132.083197,83041427.19914614,70,2020-07-31,2026-05-31,,,,,GAP-R2,"degenerate/unmapped on DeFiLlama; Rung-2 Artemis Settlement Volume is the theoretically-correct source but is PAID-ONLY (Lite tier = Terminal/Sheets only, no REST API). Rung-3 native full-history infeasible. -> material coverage GAP pending human decision"
15185,KUJI,Kujira,Liquidations,532069626.5203943,21970943.42420383,23,2023-11-30,2025-09-30,Kujira,cmcId,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
1955,NEBL,Neblio,,219235697.32802427,19620306.7132017,66,2017-09-30,2023-03-31,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
28321,POL,Polygon (prev. MATIC),Chain;Layer-2,4826505267.018824,989651500.6166866,21,2024-09-30,2026-05-31,Polygon,cmcId,7940604041.0,8.023636639819099,R1,DeFiLlama chain DEX non-degenerate (30d vol/mcap=8.0236>= 0.01)
2840,QKC,QuarkChain,Payments,309396507.0512703,20660720.60345406,96,2018-06-30,2026-05-31,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
1230,STEEM,Steem,,1277220022.166131,28867097.87117261,122,2016-04-30,2026-05-31,,,,,GAP-R2,"degenerate/unmapped on DeFiLlama; Rung-2 Artemis Settlement Volume is the theoretically-correct source but is PAID-ONLY (Lite tier = Terminal/Sheets only, no REST API). Rung-3 native full-history infeasible. -> material coverage GAP pending human decision"
4189,UOS,Ultra,NFT;Gaming;Metaverse;Payments,569503906.483443,18031406.941174,60,2020-08-31,2025-08-31,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
4747,VLX,Velas,,858379822.9656659,14033838.12555259,61,2019-12-31,2025-02-28,Velas,cmcId,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
2346,WICC,WaykiChain,,360806902.74238586,6135750.14214368,61,2018-05-31,2023-05-31,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
1925,WTC,Waltonchain,IoT,802818263.2000285,6666045.05494518,75,2017-09-30,2023-11-30,,,,,NaN,"degenerate/unmapped on DeFiLlama, non-material (peak mcap<$1B); no free transacted-value source -> PQ=NaN (expected, flagged)"
8677,XYM,Symbol,,2150300893.9000616,24510881.74656917,61,2021-05-31,2026-05-31,,,,,GAP-R2,"degenerate/unmapped on DeFiLlama; Rung-2 Artemis Settlement Volume is the theoretically-correct source but is PAID-ONLY (Lite tier = Terminal/Sheets only, no REST API). Rung-3 native full-history infeasible. -> material coverage GAP pending human decision"
